,word,meaning_jp,meaning_cn,example_jp,example_cn
487,店員,1. 店で働く従業員。,1. 在商店工作的员工。,A: すみません、この靴を試着したいのですが。B: はい、こちらでお受けいたします。店員をお呼びしましょうか？,A: 对不起，我想试穿这双鞋。B: 好的，我会在这里帮您。需要叫店员吗？
488,度,1. 程度、量、強さなどを表す単位,1.表示程度、数量、强度等的单位,A: 今日はどのくらいの気温があるの？B: 30度くらいだよ。,A: 今天气温有多高？B: 大约30度左右。
489,度,2. 期間、時間の単位,2. 表示时间、期间的单位,A: この映画は上映時間がどのくらいあるの？B: 2時間半だよ。,A: 这部电影上映时间有多长？B: 2个半小时。
490,度,3. 度合い、傾向、性質,3.程度、倾向、性质,A: この料理の辛さはどのくらい？B: 中辛です。,A: 这道菜的辣度如何？B: 中辣。
491,度,4. 学位、資格、免許などの単位,4.表示学位、资格、许可等的单位,A: 彼女は大学で何の学位を取ったの？B: 経済学の学士号だよ。,A: 她在大学里获得了哪个学位？B: 经济学学士学位。
492,座る,1. いすなどに腰かける,1. 坐在椅子上,A: ここに座っていいですか？B: はい、どうぞ。,A: 我可以坐在这里吗？B: 当然，请坐。
493,座る,2. その場所に身を置く,2. 坐在某个地方,A: 今晩、どこで食事をする？B: あの新しいレストランに座ろうよ。,A: 今晚在哪里吃饭？B: 让我们去那家新餐厅吧。
494,庭,1. 家の周りにある空地、庭園,1. 房子周围的空地、花园,A: あの家の庭が本当にきれいだね。B: そうだね、毎日手入れしているんだって。,A: 那家的庭真漂亮。B: 是的，据说每天都有人打理。
495,庭,2. 一軒家の敷地,2. 独栋住宅的用地,A: この地区で一番広い庭を持っている家がどこだか知っている？B: 知らないよ。,A: 你知道这个地区拥有最大的庭院的家是哪个吗？B: 不知道。
496,建物,1. 土地に建てられた建築物。建築物の総称。,1.建筑物。指建造在土地上的建筑物。,A: この辺りには新しい建物がたくさんできているね。B: そうだね。ここは発展しているんだ。,A: 这附近新建了很多建筑呢。B: 是啊，这里在发展着。
497,建物,2. 築造物、建設物。,2. 建造物、构筑物。,A: あの高さがある建物は何ですか？B: あれはテレビ塔だよ。,A: 那个高的建筑物是什么？B: 那是电视塔。
498,強い,1. 力が強い、力強い,1. 力量强，有力气,A: あの人、めっちゃ腕力強そうだね。B: そうかな？見た目は普通に見えるけど。,A: 那个人好像很有臂力啊。B: 是吗？看起来挺普通的啊。
499,強い,2. 力強く働く、熱心である,2. 努力工作，积极热心,A: あの人は仕事ができる人だね。B: そうだね、彼女はいつも強い姿勢で働いているよ。,A: 那个人很能干啊。B: 是啊，她总是充满干劲地工作着。
500,強い,3. 心が強い、精神的に強い,3. 心理强大，精神坚强,A: 彼女はとても強い人だね。B: そうだね、どんな困難にも立ち向かえる人だよ。,A: 她是个很坚强的人啊。B: 是啊，无论遇到什么困难都能勇敢面对。
501,成る,1. なる、変わる、出来事が起こる,1. 成为、变成、发生事件,A: 天気予報によると、今夜から明日にかけて雨が降るそうだね。B: そうか、困るな。A: そういうことが成ったら大変だよね。,A: 据天气预报，今晚到明天会下雨。B: 是吗，那可真烦啊。A: 如果那样发生了就麻烦了。
502,成る,2. なす、する、ある状態になる,2. 做、变成、成为某种状态,A: 何か手伝わせて。B: ありがとう、あの本を持って成ってくれないか。A: はい、すぐに。B: ありがとう、助かったよ。,A: 需要帮忙吗？B: 谢谢，能拿那本书来吗？A: 好的，马上拿来。B: 谢谢，帮了大忙了。
503,成る,3. できる、成立する,3. 可行、成立,A: このアイデアは実現可能だと思う？B: うーん、うまくやれば成るかもしれないけど、リスクはあるな。A: そうか、リスクを減らすためにどうしようか。B: 詳しく考えよう。,A: 这个想法可行吗？B: 嗯，如果做得好，可能会成功，但是也有风险。A: 是吗，为了降低风险怎么办呢？B: 我们好好考虑一下吧。
504,所,1. 場所、地点,1. 地方、位置,A: あのレストラン、どこにあるの？B: ああ、あの所にあるよ。A: あの所って、どこだよ？B: あそこだよ、あの角を曲がった先。,A: 那个餐厅在哪里？B: 啊，它在那里。A: 那个地方在哪里啊？B: 在那里，拐弯了那个角。
505,所,2. 時間、期間,2. 时间、期间,A: 今日の授業は何時から何時まで？B: 2限から5限までのその所です。A: なるほど、ありがとう。,A: 今天的课从几点到几点？B: 从2节到5节。A: 哦，明白了，谢谢。
506,所,3. 範囲、領域,3. 范围、领域,A: あの店の商品はどんなものがあるの？B: それは、食料品から衣料品まで、広い所があるよ。A: そうなんだ。,A: 那个店有什么商品？B: 食品到衣物，种类很多。A: 是吗。
507,手,1. 腕から先の部分、手首から指先までの部分。人間の五体の一つ。,1. 手，指从手腕到指尖的部分。人体的五个部位之一。,A: この手袋はとても暖かい。B: そうなんですね。,A: 这双手套非常暖和。B: 是吗。
508,手,1. 腕から先の部分、手首から指先までの部分。人間の五体の一つ。,1. 手，指从手腕到指尖的部分。人体的五个部位之一。,A: 手を洗ってから食べましょう。B: はい、わかりました。,A: 先洗手再吃饭。B: 好的，知道了。
509,手,2. 人の手によって行われる、手作業。,2. 人手进行的手工艺。,A: このクラフトは手作りだよ。B: 本当に？すごい。,A: 这个工艺品是手工制作的。B: 真的吗？很棒。
510,手,3. 役に立つ人。,3. 有用的人。,A: あの人はとても手が早い。B: 本当に？頼もしいね。,A: 那个人做事很快。B: 真的吗？很可靠呢。
511,手紙,1. あて先の書かれた封筒に入れて、手渡したり、郵送する文章。,1. 放在写有收件人地址的信封中，手递或邮寄的文字。,A: 手紙の返事を書くのを忘れないようにしなきゃ。B: そうだね、早く書かないと。,A: 必须记得回信。B: 是啊，不然会晚的。
512,手紙,1. あて先の書かれた封筒に入れて、手渡したり、郵送する文章。,1. 放在写有收件人地址的信封中，手递或邮寄的文字。,A: 昨日、彼女から手紙が届いたよ。B: え、手書きの手紙？いいなあ。,A: 昨天收到了女朋友的信。B: 哇，手写的信？真好。
513,手紙,2. 書かれた文章、文書。,2. 写好的文章、文件。,A: この手紙の内容、大切なことが書いてあるから必ず読んでね。B: わかった、すぐ読むよ。,A: 这封信里写了重要的内容，请务必阅读。B: 好的，我会马上读的。
514,手紙,2. 書かれた文章、文書。,2. 写好的文章、文件。,A: 転職のための履歴書と手紙を書いたんだ。B: がんばって、成功するように。,A: 我写了一份应聘履历和求职信。B: 加油，祝你成功。
515,捨てる,1. 手放す、不要なものを捨てる,1. 放弃，丢弃不需要的东西,A: この服、もう着ないから捨てようと思うんだ。B: そうだね、もう古くなってるし。,A: 这件衣服我不打算再穿了，想要扔掉。B: 是啊，已经旧了。
516,捨てる,1. 手放す、不要なものを捨てる,1. 放弃，丢弃不需要的东西,A: なんでこれを捨てたの？B: もう使えなくなったから。,A: 你为什么要扔掉这个？B: 因为已经用不了了。
517,捨てる,2. 人を見捨てる、助けない,2. 抛弃别人，不帮助,A: 彼女が困ってるんだけど、あなたが手伝ってあげてよ。B: あいにく忙しいから、今回は見捨てるよ。,A: 她遇到了麻烦，你能帮帮她吗？B: 抱歉我很忙，这次我得抛弃她了。
518,掃除,1. 物や場所を清掃すること,1. 打扫物品或场所的行为,A: 今日は誰が部屋の掃除をするの？B: 私がするよ。,A: 今天谁来打扫房间？B: 我来打扫。
519,掃除,2. 周りを整理すること,2. 整理周围的事物,A: 私の机が散らかっているのは見苦しいわ。B: 掃除しましょうか？A: お願いします。,A: 我的桌子很乱，看起来很不好。B: 打扫一下吗？A: 麻烦了。
520,掃除機,1. 家庭で使う掃除機のこと。,1. 家用吸尘器。,A: 掃除機で部屋を掃除したよ。B: いいね、私も掃除機で掃除したい。,A: 我用吸尘器清理了房间。B: 好啊，我也想用吸尘器清理。
521,掃除機,2. 鉱山や工場などで使用される、粉塵やゴミを吸い込む機械。,2. 用于矿山或工厂等地方的吸尘器，可以吸入粉尘和垃圾。,A: 工場の掃除機を使って、作業場を掃除しよう。B: いいね、綺麗になるよ。,A: 我们使用工厂的吸尘器来清理车间。B: 好的，这样会更干净。
522,撮る,1. 写真を撮る,1. 拍照,A: このカメラで写真を撮ります。B: 綺麗な写真が撮れるね。,A: 用这个相机拍照。B: 拍出来的照片很漂亮。
523,撮る,2. 動画を撮る,2. 录制视频,A: 今日の出来事を動画で撮りました。B: 後で一緒に見ましょう。,A: 把今天的事情拍成了视频。B: 稍后我们一起看吧。
524,撮る,3. 持つ、抱く,3. 拿着、抱着,A: この赤ちゃんを撮ってくれる？B: もちろん、抱かせて。,A: 能帮我拍这个小宝宝吗？B: 当然，让我抱着他。
525,日,1. 太陽,1. 太阳,A: 今日は天気がいいね。B: そうだね、日が照っているから暖かい。,A: 今天天气很好呢。B: 是啊，因为太阳出来了，很暖和。
526,日,1. 太陽のこと,1. 太阳,A: 今日は天気がいいね。B: そうだね、太陽も気持ちいい。,A: 今天的天气很好。B: 是啊，太阳也很舒服。
527,日,2. 1日、日付、日にち,2. 日期、日子,A: 来週の日曜日に会おうよ。B: いいね、何時に？,A: 下周日咱们见面吧。B: 好啊，几点钟？
528,日,2. 一日、24時間のこと,2. 一天，24小时的时间,A: 来週の日曜日は何をしようか。B: どうかな、1日中家でゆっくりするのはいいと思うけど。,A: 下个星期日我们要干什么呢？B: 不知道呢，不过在家里一整天悠闲地度过也不错。
