,word,meaning_jp,meaning_cn,example_jp,example_cn
514,熱い,3. 興奮している、熱狂的な,3. 兴奋的，狂热的,A: 彼女はコンサートに行くのが楽しみで熱いよ。B: 私もそうだよ。,A: 她很期待去听音乐会。B: 我也是。
515,片仮名,1. カタカナのこと。,1. 片假名（一种日文假名）,A: この看板は漢字と片仮名で書いてあるね。B: 外国人でも読みやすいように、わざとそう書いたのかも。,A: 这个牌子用汉字和片假名写的。B: 可能是为了让外国人也能读懂特意这样写的吧。
516,片仮名,2. 一部の日本語の単語のうち、カタカナで表記されるもの,2.日语中用片假名表达的部分词汇,A: 「ネコ」という言葉は、日本語で片仮名で書かれているよね。B: そうだよ。カタカナは外来語を表すことが多いけど、「ネコ」のように、元々日本語の言葉でも片仮名で書かれることがあるんだ。,A: “猫”这个词在日语中是用片假名写的。B: 是的。虽然片假名多用于表示外来语，但“猫”这个词即使是日本本土的词汇也有用片假名书写的情况。
517,牛,1. ウシ科の動物。,1. 牛，一种哺乳动物。,A: 美味しいステーキを食べたい。B: じゃあ、牛肉料理のお店に行こうよ。,A: 我想吃美味的牛排。B: 那我们去吃牛肉餐厅吧。
518,牛,2. 牛乳やその他の乳製品を作るために飼われるウシ。,2. 为了制作牛奶和其他乳制品而饲养的牛。,A: 昨日、近所で新鮮な牛乳を売ってるところを見つけたよ。B: そうなんだ、私も買ってみようかな。,A: 昨天我在附近找到了一家卖新鲜牛奶的店。B: 是吗？我也想买来试试。
519,牛,3. 物事が進まない、思うようにいかないこと。,3. 进展缓慢，不如意。,A: 彼は今日も出社していないみたいだね。B: そうなんだ、また牛をつかまされたのかも。,A: 他今天好像还没有来公司呢。B: 是啊，可能又遇到了麻烦吧。
520,犬,1. ドッグ、ペットとして飼われる動物,1.狗，作为宠物饲养的动物,A: あの人、犬を飼っているって聞いたよ。B: 本当？何種類の犬かな？,A: 听说那个人养了一只狗。B: 是吗？是什么品种的狗呢？
521,犬,2. ある狩猟用の動物の総称,2.某些用于狩猎的动物的总称,A: 犬って元々狩猟用の動物だったんだよね。B: そうだよ。今でも、狩猟に使われている場合があるよ。,A: 狗原本是狩猎用的动物呢。B: 是啊，现在有时候也用于狩猎。
522,甘い,1. 味が甘い、甘みのある,1.甜味的，带甜味的,A: このケーキはとても甘いね。B: はい、砂糖をたくさん使っているんだよ。,A: 这个蛋糕非常甜。B: 是的，用了很多糖。
523,甘い,2. 心が優しくて、人を傷つけないような,2.心地善良，不会伤害他人,A: 彼女は甘い人だよね。B: そうだね、いつも周りの人を気遣ってるよ。,A: 她是个善良的人。B: 是的，她总是关心周围的人。
524,甘い,3. 要求が緩く、ゆるい,3.要求不严格，宽松,A: あの先生は甘いから、宿題を忘れても大丈夫だよ。B: でも、試験前にはちゃんと復習しておいた方がいいよ。,A: 那个老师很宽松，忘记作业也没关系。B: 但是，考试前最好复习一下。
525,生きる,1. 生命を維持する、生きている状態である,1.保持生命，活着的状态,A: あの人、本当に長生きしているね。B: そうだね、元気だから長生きできるんだろう。,A: 那个人真的长寿呢。B: 是啊，因为他健康所以能够长寿。
526,生きる,2. 暮らす、生活する,2. 生活，生存,A: 都会で生きるのって大変だよね。B: そうだよね、でも仕事があるから仕方がないんだよ。,A: 在城市里生活真的很难啊。B: 是啊，但是因为有工作所以没办法。
527,生きる,3. 生かす、利用する,3. 利用，充分发挥,A: 彼女は自分の才能を生かせているね。B: そうだね、素晴らしい歌手になったんだから。,A: 她充分发挥了自己的才能啊。B: 是啊，变成了一位优秀的歌手。
528,生まれる,1. 誕生する、生まれ出る,1. 出生、降生,A: あの子はどこで生まれたの？B: 京都で生まれたんだ。,A: 那个孩子在哪里出生的？B: 他在京都出生了。
529,生まれる,2. 新しいものができる、始まる,2. 产生、开始,A: このアイデアはいつ生まれたの？B: 昨日友達と話していた時に生まれたんだ。,A: 这个想法是什么时候产生的？B: 昨天和朋友谈话时产生的。
530,男,1. 男性の人、男の子,1.男性人，男孩子,A: あの人は誰ですか？B: あの男は新しい社員です。,A: 那个人是谁？B: 那个男的是新来的员工。
531,男,2. 男らしい、強い,2.阳刚之气，强壮有力,A: 彼は男らしいね。B: そうだね、運動が好きなのかも。,A: 他很有男子气概呢。B: 是啊，可能他喜欢运动吧。
532,男,3. 男性動物,3.雄性动物,A: あの動物園のライオンは男なんだって。B: へえ、そうなんだ。,A: 那个动物园的狮子是公的呢。B: 哦，原来如此。
533,男の人,1. 男性、男子、男の子,1. 男性、男孩子,A: 昨日、公園で素敵な男の人に出会ったよ。B: へえ、それは良かったね。,A: 昨天我在公园遇见了一个帅气的男性。B: 哇，那真不错。
534,男の人,2. 男、男性の性質を持った人,2. 男人，有男性特征的人,A: あの男の人は女性よりも筋肉質だよね。B: そうだね、彼は運動が好きなんだって。,A: 那个男人比女性更有肌肉质感。B: 对，他喜欢运动。
535,男の子,1. 男の幼い子供,1. 男孩子,A: あの男の子、とても可愛らしいね。B: そうだね、将来有望な人になりそうだよ。,A: 那个男孩子好可爱啊。B: 是啊，看起来将来有很大的前途呢。
536,男の子,2. 男性に対して丁寧な呼びかけ,2. 对男性的礼貌称呼,A: あの男の子、明日会議に出席することになっているの？B: はい、出席する予定です。,A: 那个男士明天要参加会议吗？B: 是的，他计划参加。
537,痛い,1. 疼痛感を感じる,1.感到疼痛,A: 足が痛いんだ。B: そうか、安静にしておいた方がいいよ。,A: 我的脚很痛。B: 是吗，最好保持安静。
538,痛い,2. 悲しい、つらい,2.悲伤、难过,A: 彼女に振られたんだ。B: それは痛かったね。,A: 女朋友跟我分手了。B: 那一定很难过吧。
539,痛い,3. 酷い、悪い,3.严重、不好,A: あの映画、見た？B: 見たけど、痛い映画だったな。A: そうか。,A: 看了那个电影吗？B: 看了，但是非常悲惨的电影。A: 是吗。
540,神,1. 信仰対象としての神,1. 作为信仰对象的神,A: あなたは何宗教を信じていますか？B: 私は神道の神を信じています。,A: 你信仰什么宗教？B: 我信仰神道的神。
541,神,2. 偉大で非常に優れたもの,2. 伟大而非常卓越的东西,A: あの人の才能は神のようだ。B: 本当にすごいね。,A: 那个人的才能就像神一样。B: 真的很厉害呢。
542,神様,1. 宗教上信仰される神のこと。,1. 宗教上信仰的神。,A: 神様にお願いしてみたら？B: そうだね、神様にお願いしてみよう。,A: 试着向神祈求吧？B: 嗯，好的，我们向神祈求。
543,神様,2. 神格化された人、あるいはその人のように崇められる人。,2. 被尊奉为神的人或受到崇拜的人。,A: 彼女は美人すぎて、まるで神様のようだ。B: そうだね、私もそう思う。,A: 她长得太美了，就像神一样。B: 是啊，我也这么认为。
544,秋,1. 秋季，一年的季节之一,1. 秋季，一年的季节之一,A: 秋は食欲の秋って言うよね。B: そうだよ。食べ物が美味しい季節だから。,A: 秋天被称为食欲之秋。B: 是啊。因为这是美味的食物季节。
545,秋,2. 成熟，旺盛，黄金期,2. 成熟，旺盛，黄金期,A: 彼女は人気の秋だよね。B: そうだよ。最近、よくテレビに出演しているし。,A: 她现在很受欢迎啊。B: 是啊。最近她经常在电视上露面。
546,秋,3. 色の変化,3. 颜色变化,A: この木の葉っぱ、すごく綺麗な秋色だね。B: そうだね。紅葉が綺麗な季節だから。,A: 这片树叶颜色真是美丽的秋天。B: 是啊。这是美丽的红叶季节。
547,箇月,1. 1ヶ月ごとに数える場合の単位。,1. 以一个月为单位进行计数的量词。,A: 彼はアルバイトを始めてから、もう3箇月たったんだ。B: そうなんだ、早いな。,A: 他开始打工已经3个月了。B: 是啊，时间过得真快。
548,紙,1. 紙製品。,1.纸制品。,A: この紙の厚さは何㎜ですか？B: 80㎛です。,A: 这张纸有多厚？B: 80微米。
549,紙,2. 文書、書物。,2.文件、书籍。,A: 昨日、あの本屋で新しい紙の本を買ったんだ。B: 何を買ったの？,A: 昨天在那家书店买了一本新的纸质书。B: 买了什么？
550,終わり,1. 終了する、終わる,1.结束，完成,A: 仕事が終わったら、一緒に食事でもどう？B: いいね、どこかおすすめの店ある？,A: 工作结束后一起吃饭怎么样？B: 好啊，有什么好推荐的店吗？
551,終わり,2. 結末、結局,2.结局，最终结果,A: あの映画の終わり、意外だったね。B: そうだね、もっと悲しい結末を想像してた。,A: 那个电影的结局很出乎意料。B: 是啊，我想象中会更加悲伤。
552,終わり,3. 最後、末尾,3.最后，末尾,A: この本、終わりまで読んだ？B: まだ最後まで読んでないよ。,A: 你把这本书读到最后了吗？B: 还没有读完最后。
553,終わる,1. 終了する、終わる,1.结束、结束了,A: 今日の授業は何時に終わりますか？B: 4時に終わります。,A: 今天的课什么时候结束？B: 四点结束。
554,終わる,2. 消える、なくなる,2.消失、消失了,A: 昨日の雨が終わったら、晴れてきたね。B: うん、嬉しいわ。,A: 昨天的雨停了，天气变晴了。B: 是啊，太好了。
555,絵,1. 絵画、絵図,1. 绘画、图画,A: この絵、誰が描いたの？B: 有名な画家の作品だよ。,A: 这幅画是谁画的？B: 是有名画家的作品。
556,絵,2. 絵を描くこと,2. 绘画,A: 私も絵を描きたいなあ。B: 絵を描くのが好きなら、練習してみたら？,A: 我也想画画呢。B: 如果你喜欢画画，试着练习一下吧。
557,置く,1. 物をある場所に置く、置いておく,1.把物品放在某个地方,A: この本、どこに置いたの？B: 机の上に置いたよ。,A: 这本书放在哪里了？B: 我把它放在桌子上了。
558,置く,2. 位置を占める、所在する,2.占据位置，存在于某处,A: この店、どこにあるの？B: 駅の前に置いてあるよ。,A: 这家店在哪里？B: 在车站前面。
559,置く,3. 状態を変えずに物事を放っておく,3.不改变状态地把事物放下,A: この荷物、どこに置けばいい？B: そのまま玄関先に置いといて。,A: 这个包裹该放在哪里？B: 直接放在门口就行了。
560,肩,1. 肩、上半身の一部,1. 肩膀、身体的一部分,A: 肩が凝ったな。B: マッサージに行った方がいいよ。,A: 肩膀很紧。B: 最好去按摩一下。
561,肩,2. 肩代わりすること,2. 承担替代的责任,A: 明日のプレゼンは私がやるつもりだったけど、都合が悪くなった。B: じゃあ、私が肩代わりしようか？,A: 明天的演讲本来是我做的，但是有些不方便了。B: 那我来代替你怎么样？
